latency	type
2338.827423	MotionStart
2353.819923	MotionEnd
2357.228263	RestStart
2358.201361	RestEnd
2361.231664	MotionStart
2376.201161	MotionEnd
2378.539394	RestStart
2379.533494	RestEnd
2382.559796	MotionStart
2397.535294	MotionEnd
2399.690509	RestStart
2400.686609	RestEnd
2403.694909	MotionStart
2418.700410	MotionEnd
2421.234663	RestStart
2422.247765	RestEnd
2425.249065	MotionStart
2440.250565	MotionEnd
2441.762716	RestStart
2442.776818	RestEnd
2445.770117	MotionStart
2460.771617	MotionEnd
2464.938033	RestStart
2465.911131	RestEnd
2468.936433	MotionStart
2483.896929	MotionEnd
2485.728112	RestStart
2486.690208	RestEnd
2489.712510	MotionStart
2504.675007	MotionEnd
2506.918231	RestStart
2507.912331	RestEnd
2510.919631	MotionStart
2525.935132	MotionEnd
2528.571396	RestStart
2529.566496	RestEnd
2532.577797	MotionStart
2547.588298	MotionEnd
2549.596498	RestStart
2550.567595	RestEnd
2553.599899	MotionStart
2568.602399	MotionEnd
2570.187557	RestStart
2571.167655	RestEnd
2574.171955	MotionStart
2589.180457	MotionEnd
2592.214760	RestStart
2593.218860	RestEnd
2596.220160	MotionStart
2611.191657	MotionEnd
2614.061944	RestStart
2615.079046	RestEnd
2618.094347	MotionStart
2633.079846	MotionEnd
2635.124051	RestStart
2636.112149	RestEnd
2639.131451	MotionStart
2654.104948	MotionEnd
2655.894127	RestStart
2656.890227	RestEnd
2659.889527	MotionStart
2674.883026	MotionEnd
2676.989236	RestStart
2677.994337	RestEnd
2681.011639	MotionStart
2695.996137	MotionEnd
2698.240361	RestStart
2699.223460	RestEnd
2702.259763	MotionStart
2717.247262	MotionEnd
2719.340471	RestStart
2720.322569	RestEnd
2723.333870	MotionStart
2738.308368	MotionEnd
2741.391676	RestStart
2742.371774	RestEnd
2745.401077	MotionStart
2760.391576	MotionEnd
2762.254762	RestStart
2763.266863	RestEnd
2766.283165	MotionStart
2781.239660	MotionEnd
2783.125849	RestStart
2784.099946	RestEnd
2787.118248	MotionStart
2802.100746	MotionEnd
2803.949931	RestStart
2804.945031	RestEnd
2807.967333	MotionStart
2822.966833	MotionEnd
2824.593995	RestStart
2825.555091	RestEnd
2828.601396	MotionStart
2843.617897	MotionEnd
2849.308467	RestStart
2850.304566	RestEnd
2853.301866	MotionStart
2868.275363	MotionEnd
2871.040640	RestStart
2872.025738	RestEnd
2875.055041	MotionStart
2890.050540	MotionEnd
2893.300866	RestStart
2894.300965	RestEnd
2897.298265	MotionStart
2912.292765	MotionEnd
2914.769012	RestStart
2915.758111	RestEnd
2918.759411	MotionStart
2933.769912	MotionEnd
2936.400175	RestStart
2937.393274	RestEnd
2940.408576	MotionStart
2955.380072	MotionEnd
2957.510286	RestStart
2958.497384	RestEnd
2961.525687	MotionStart
2976.485183	MotionEnd
2979.380473	RestStart
2980.355570	RestEnd
2983.371871	MotionStart
2998.358825	MotionEnd
3001.833477	RestStart
3002.809379	RestEnd
3005.843076	MotionStart
3020.797580	MotionEnd
3024.938166	RestStart
3025.931067	RestEnd
3028.914769	MotionStart
3043.939266	MotionEnd
3046.448015	RestStart
3047.441915	RestEnd
3050.461614	MotionStart
3065.436116	MotionEnd
3068.559803	RestStart
3069.563703	RestEnd
3072.570403	MotionStart
3087.558904	MotionEnd
3089.556703	RestStart
3090.538606	RestEnd
3093.567303	MotionStart
3108.543805	MotionEnd
3111.391520	RestStart
3112.375421	RestEnd
3115.387121	MotionStart
3130.390620	MotionEnd
3134.486210	RestStart
3135.493110	RestEnd
3138.509808	MotionStart
3153.500309	MotionEnd
3155.618097	RestStart
3156.608998	RestEnd
3159.646694	MotionStart
3174.611197	MotionEnd
3176.444014	RestStart
3177.453913	RestEnd
3180.467612	MotionStart
3195.456113	MotionEnd
3198.105848	RestStart
3199.083750	RestEnd
3202.134445	MotionStart
3217.086949	MotionEnd
3222.481410	RestStart
3223.437314	RestEnd
3226.473011	MotionStart
3241.439514	MotionEnd
3243.270331	RestStart
3244.280230	RestEnd
3247.263931	MotionStart
3262.247433	MotionEnd
3265.193139	RestStart
3266.211037	RestEnd
3269.203737	MotionStart
3284.208237	MotionEnd
3286.856099	RestStart
3287.838099	RestEnd
3290.885099	MotionStart
3305.839099	MotionEnd
3307.945099	RestStart
3308.952099	RestEnd
3311.969099	MotionStart
3326.955099	MotionEnd
3344.917099	RestStart
3345.897099	RestEnd
3348.915099	MotionStart
3363.921099	MotionEnd
3366.671099	RestStart
3367.635099	RestEnd
3370.647099	MotionStart
3385.636099	MotionEnd
3387.565099	RestStart
3388.576099	RestEnd
3391.580099	MotionStart
3406.548099	MotionEnd
3408.566099	RestStart
3409.540099	RestEnd
3412.558099	MotionStart
3427.558099	MotionEnd
3430.010099	RestStart
3430.993099	RestEnd
3434.020099	MotionStart
3448.995099	MotionEnd
3451.045099	RestStart
3452.022099	RestEnd
3455.053099	MotionStart
3470.029099	MotionEnd
3471.551099	RestStart
3472.554099	RestEnd
3475.557099	MotionStart
3490.543099	MotionEnd
3491.545099	RestStart
3492.553099	RestEnd
3495.576099	MotionStart
3510.559099	MotionEnd
3512.350099	RestStart
3513.341099	RestEnd
3516.374099	MotionStart
3531.353099	MotionEnd
3533.032099	RestStart
3534.009099	RestEnd
3537.009099	MotionStart
3552.026099	MotionEnd
3553.706099	RestStart
3554.699099	RestEnd
3557.718099	MotionStart
3572.700099	MotionEnd
3573.728099	RestStart
3574.704099	RestEnd
3577.739099	MotionStart
3592.721815	MotionEnd
3593.734916	RestStart
3594.709013	RestEnd
3597.728315	MotionStart
3612.699812	MotionEnd
3613.738916	RestStart
3614.715014	RestEnd
3617.743317	MotionStart
3632.716813	MotionEnd
3633.749917	RestStart
3634.740016	RestEnd
3637.761318	MotionStart
3652.750817	MotionEnd
3654.729015	RestStart
3655.714113	RestEnd
3658.706412	MotionStart
3673.707912	MotionEnd
3675.562098	RestStart
3676.569199	RestEnd
3679.587500	MotionStart
3694.582000	MotionEnd
3696.286170	RestStart
3697.279269	RestEnd
3700.282570	MotionStart
3715.283070	MotionEnd
3716.892230	RestStart
3717.868328	RestEnd
3720.869628	MotionStart
3735.893130	MotionEnd
3736.884230	RestStart
3737.894330	RestEnd
3740.905631	MotionStart
3755.881129	MotionEnd
3756.906231	RestStart
3757.880329	RestEnd
3760.913632	MotionStart
3775.899131	MotionEnd
3776.913232	RestStart
3777.908331	RestEnd
3780.921633	MotionStart
3795.899130	MotionEnd
3797.897330	RestStart
3798.902430	RestEnd
3801.923733	MotionStart
3816.895230	MotionEnd
3818.759416	RestStart
3819.754516	RestEnd
3822.769817	MotionStart
3837.775318	MotionEnd
3842.155755	RestStart
3843.141854	RestEnd
3846.170157	MotionStart
3861.147654	MotionEnd
3864.085948	RestStart
3865.077047	RestEnd
3868.101350	MotionStart
3883.073847	MotionEnd
3885.568096	RestStart
3886.562196	RestEnd
3889.585498	MotionStart
3904.583998	MotionEnd
3907.158255	RestStart
3908.164356	RestEnd
3911.173656	MotionStart
3926.166156	MotionEnd
3929.129452	RestStart
3930.121551	RestEnd
3933.118851	MotionStart
3948.111350	MotionEnd
3951.194658	RestStart
3952.172756	RestEnd
3955.180057	MotionStart
3970.192558	MotionEnd
3974.988037	RestStart
3975.984137	RestEnd
3978.983437	MotionStart
3994.003939	MotionEnd
3997.189258	RestStart
3998.185357	RestEnd
4001.182657	MotionStart
4016.189157	MotionEnd
4018.353373	RestStart
4019.355474	RestEnd
4022.359774	MotionStart
4037.374276	MotionEnd
4039.664504	RestStart
4040.680606	RestEnd
4043.681906	MotionStart
4058.672405	MotionEnd
4063.687907	RestStart
4064.678006	RestEnd
4067.701308	MotionStart
4082.688806	MotionEnd
4085.134051	RestStart
4086.113149	RestEnd
4089.132450	MotionStart
4104.116949	MotionEnd
4106.245162	RestStart
4107.240261	RestEnd
4110.251563	MotionStart
4125.239061	MotionEnd
4127.929330	RestStart
4128.896427	RestEnd
4131.936731	MotionStart
4146.926229	MotionEnd
4149.015438	RestStart
4149.970534	RestEnd
4153.007838	MotionStart
4168.000337	MotionEnd
4171.025639	RestStart
4172.051742	RestEnd
4175.054042	MotionStart
4190.013538	MotionEnd
4193.750912	RestStart
4194.742010	RestEnd
4197.740311	MotionStart
4212.739810	MotionEnd
4215.651101	RestStart
4216.643200	RestEnd
4219.660502	MotionStart
4234.654002	MotionEnd
4237.028239	RestStart
4238.037340	RestEnd
4241.046641	MotionStart
4256.024138	MotionEnd
4258.473383	RestStart
4259.469483	RestEnd
4262.473783	MotionStart
4277.480284	MotionEnd
4281.054641	RestStart
4282.036739	RestEnd
4285.049040	MotionStart
4300.034539	MotionEnd
4302.805816	RestStart
4303.807916	RestEnd
4306.819217	MotionStart
4321.821717	MotionEnd
